learning_rate,learner,model,embedding_size,weight_decay,train_batch_size,mae
0.01,RMSprop,NeuCMF0w,512,0.1,1000,0.8044
0.01,RMSprop,NeuCMFw0,128,0.0,500,0.8203
0.01,RMSprop,NeuCMFw0,128,0.0,1000,0.8197
0.01,RMSprop,NeuCMFw0,128,0.01,500,0.8122
0.01,RMSprop,NeuCMFw0,128,0.01,1000,0.8093
0.01,RMSprop,NeuCMFw0,128,0.1,500,0.8602
0.01,RMSprop,NeuCMFw0,128,0.1,1000,0.8257
0.01,RMSprop,NeuCMFw0,256,0.0,500,0.81
0.01,RMSprop,NeuCMFw0,256,0.0,1000,0.8257
0.01,RMSprop,NeuCMFw0,256,0.01,500,0.8176
0.01,RMSprop,NeuCMFw0,256,0.01,1000,0.8303
0.01,RMSprop,NeuCMFw0,256,0.1,500,0.8119
0.01,RMSprop,NeuCMFw0,256,0.1,1000,0.8189
0.01,RMSprop,NeuCMFw0,512,0.0,500,0.8126
0.01,RMSprop,NeuCMFw0,512,0.0,1000,0.8252
0.01,RMSprop,NeuCMFw0,512,0.01,500,0.8024
0.01,RMSprop,NeuCMFw0,512,0.01,1000,0.8296
0.01,RMSprop,NeuCMFw0,512,0.1,500,0.821
0.01,RMSprop,NeuCMFw0,512,0.1,1000,0.8232
0.001,adam,NeuCMFii,128,0.0,500,0.8203
0.001,adam,NeuCMFii,128,0.0,1000,0.8267
0.001,adam,NeuCMFii,128,0.01,500,0.8143
0.001,adam,NeuCMFii,128,0.01,1000,0.8159
0.001,adam,NeuCMFii,128,0.1,500,0.8467
0.001,adam,NeuCMFii,128,0.1,1000,0.8145
0.001,adam,NeuCMFii,256,0.0,500,0.8323
0.001,adam,NeuCMFii,256,0.0,1000,0.827
0.001,adam,NeuCMFii,256,0.01,500,0.8302
0.001,adam,NeuCMFii,256,0.01,1000,0.8176
0.001,adam,NeuCMFii,256,0.1,500,0.8272
0.001,adam,NeuCMFii,256,0.1,1000,0.8245
0.001,adam,NeuCMFii,512,0.0,500,0.8133
0.001,adam,NeuCMFii,512,0.0,1000,0.8195
0.001,adam,NeuCMFii,512,0.01,500,0.8031
0.001,adam,NeuCMFii,512,0.01,1000,0.8046
0.001,adam,NeuCMFii,512,0.1,500,0.8112
0.001,adam,NeuCMFii,512,0.1,1000,0.8219
0.001,adam,NeuCMFww,128,0.0,500,0.8356
0.001,adam,NeuCMFww,128,0.0,1000,0.8141
0.001,adam,NeuCMFww,128,0.01,500,0.819
0.001,adam,NeuCMFww,128,0.01,1000,0.8255
0.001,adam,NeuCMFww,128,0.1,500,0.8228
0.001,adam,NeuCMFww,128,0.1,1000,0.8343
0.001,adam,NeuCMFww,256,0.0,500,0.8323
0.001,adam,NeuCMFww,256,0.0,1000,0.8408
0.001,adam,NeuCMFww,256,0.01,500,0.8276
0.001,adam,NeuCMFww,256,0.01,1000,0.8084
0.001,adam,NeuCMFww,256,0.1,500,0.8293
0.001,adam,NeuCMFww,256,0.1,1000,0.8166
0.001,adam,NeuCMFww,512,0.0,500,0.8061
0.001,adam,NeuCMFww,512,0.0,1000,0.833
0.001,adam,NeuCMFww,512,0.01,500,0.8407
0.001,adam,NeuCMFww,512,0.01,1000,0.8308
0.001,adam,NeuCMFww,512,0.1,500,0.8133
0.001,adam,NeuCMFww,512,0.1,1000,0.8034
0.001,adam,NeuCMF0i,128,0.0,500,0.8207
0.001,adam,NeuCMF0i,128,0.0,1000,0.8221
0.001,adam,NeuCMF0i,128,0.01,500,0.8076
0.001,adam,NeuCMF0i,128,0.01,1000,0.8372
0.001,adam,NeuCMF0i,128,0.1,500,0.8359
0.001,adam,NeuCMF0i,128,0.1,1000,0.8423
0.001,adam,NeuCMF0i,256,0.0,500,0.8196
0.001,adam,NeuCMF0i,256,0.0,1000,0.8262
0.001,adam,NeuCMF0i,256,0.01,500,0.8242
0.001,adam,NeuCMF0i,256,0.01,1000,0.8422
0.001,adam,NeuCMF0i,256,0.1,500,0.8391
0.001,adam,NeuCMF0i,256,0.1,1000,0.8047
0.001,adam,NeuCMF0i,512,0.0,500,0.8123
0.001,adam,NeuCMF0i,512,0.0,1000,0.8162
0.001,adam,NeuCMF0i,512,0.01,500,0.8249
0.001,adam,NeuCMF0i,512,0.01,1000,0.8338
0.001,adam,NeuCMF0i,512,0.1,500,0.8146
0.001,adam,NeuCMF0i,512,0.1,1000,0.8038
0.001,adam,NeuCMFi0,128,0.0,500,0.8201
0.001,adam,NeuCMFi0,128,0.0,1000,0.8249
0.001,adam,NeuCMFi0,128,0.01,500,0.8455
0.001,adam,NeuCMFi0,128,0.01,1000,0.8213
0.001,adam,NeuCMFi0,128,0.1,500,0.808
0.001,adam,NeuCMFi0,128,0.1,1000,0.826
0.001,adam,NeuCMFi0,256,0.0,500,0.8235
0.001,adam,NeuCMFi0,256,0.0,1000,0.8084
0.001,adam,NeuCMFi0,256,0.01,500,0.8292
0.001,adam,NeuCMFi0,256,0.01,1000,0.8101
0.001,adam,NeuCMFi0,256,0.1,500,0.7918
0.001,adam,NeuCMFi0,256,0.1,1000,0.824
0.001,adam,NeuCMFi0,512,0.0,500,0.8163
0.001,adam,NeuCMFi0,512,0.0,1000,0.8027
0.001,adam,NeuCMFi0,512,0.01,500,0.8214
0.001,adam,NeuCMFi0,512,0.01,1000,0.8309
0.001,adam,NeuCMFi0,512,0.1,500,0.8336
0.001,adam,NeuCMFi0,512,0.1,1000,0.815
0.001,adam,NeuCMF0w,128,0.0,500,0.8206
0.001,adam,NeuCMF0w,128,0.0,1000,0.8306
0.001,adam,NeuCMF0w,128,0.01,500,0.8245
0.001,adam,NeuCMF0w,128,0.01,1000,0.8272
0.001,adam,NeuCMF0w,128,0.1,500,0.8161
0.001,adam,NeuCMF0w,128,0.1,1000,0.8249
0.001,adam,NeuCMF0w,256,0.0,500,0.8217
0.001,adam,NeuCMF0w,256,0.0,1000,0.832
0.001,adam,NeuCMF0w,256,0.01,500,0.8317
0.001,adam,NeuCMF0w,256,0.01,1000,0.8197
0.001,adam,NeuCMF0w,256,0.1,500,0.8001
0.001,adam,NeuCMF0w,256,0.1,1000,0.8326
0.001,adam,NeuCMF0w,512,0.0,500,0.8058
0.001,adam,NeuCMF0w,512,0.0,1000,0.8317
0.001,adam,NeuCMF0w,512,0.01,500,0.8189
0.001,adam,NeuCMF0w,512,0.01,1000,0.8223
0.001,adam,NeuCMF0w,512,0.1,500,0.8281
0.001,adam,NeuCMF0w,512,0.1,1000,0.8281
0.001,adam,NeuCMFw0,128,0.0,500,0.8326
0.001,adam,NeuCMFw0,128,0.0,1000,0.8105
0.001,adam,NeuCMFw0,128,0.01,500,0.8274
0.001,adam,NeuCMFw0,128,0.01,1000,0.8067
0.001,adam,NeuCMFw0,128,0.1,500,0.807
0.001,adam,NeuCMFw0,128,0.1,1000,0.8244
0.001,adam,NeuCMFw0,256,0.0,500,0.8259
0.001,adam,NeuCMFw0,256,0.0,1000,0.8135
0.001,adam,NeuCMFw0,256,0.01,500,0.8008
0.001,adam,NeuCMFw0,256,0.01,1000,0.8125
0.001,adam,NeuCMFw0,256,0.1,500,0.8099
0.001,adam,NeuCMFw0,256,0.1,1000,0.8241
0.001,adam,NeuCMFw0,512,0.0,500,0.8306
0.001,adam,NeuCMFw0,512,0.0,1000,0.8387
0.001,adam,NeuCMFw0,512,0.01,500,0.8353
0.001,adam,NeuCMFw0,512,0.01,1000,0.8181
0.001,adam,NeuCMFw0,512,0.1,500,0.8199
0.001,adam,NeuCMFw0,512,0.1,1000,0.8145
0.001,RMSprop,NeuCMFii,128,0.0,500,0.8198
0.001,RMSprop,NeuCMFii,128,0.0,1000,0.8095
0.001,RMSprop,NeuCMFii,128,0.01,500,0.806
0.001,RMSprop,NeuCMFii,128,0.01,1000,0.8418
0.001,RMSprop,NeuCMFii,128,0.1,500,0.8097
0.001,RMSprop,NeuCMFii,128,0.1,1000,0.815
0.001,RMSprop,NeuCMFii,256,0.0,500,0.8225
0.001,RMSprop,NeuCMFii,256,0.0,1000,0.8234
0.001,RMSprop,NeuCMFii,256,0.01,500,0.8128
0.001,RMSprop,NeuCMFii,256,0.01,1000,0.8287
0.001,RMSprop,NeuCMFii,256,0.1,500,0.8108
0.001,RMSprop,NeuCMFii,256,0.1,1000,0.8356
0.001,RMSprop,NeuCMFii,512,0.0,500,0.8176
0.001,RMSprop,NeuCMFii,512,0.0,1000,0.8187
0.001,RMSprop,NeuCMFii,512,0.01,500,0.8266
0.001,RMSprop,NeuCMFii,512,0.01,1000,0.8158
0.001,RMSprop,NeuCMFii,512,0.1,500,0.8362
0.001,RMSprop,NeuCMFii,512,0.1,1000,0.8169
0.001,RMSprop,NeuCMFww,128,0.0,500,0.8175
0.001,RMSprop,NeuCMFww,128,0.0,1000,0.826
0.001,RMSprop,NeuCMFww,128,0.01,500,0.818
0.001,RMSprop,NeuCMFww,128,0.01,1000,0.8257
0.001,RMSprop,NeuCMFww,128,0.1,500,0.8106
0.001,RMSprop,NeuCMFww,128,0.1,1000,0.8366
0.001,RMSprop,NeuCMFww,256,0.0,500,0.8153
0.001,RMSprop,NeuCMFww,256,0.0,1000,0.8066
0.001,RMSprop,NeuCMFww,256,0.01,500,0.8025
0.001,RMSprop,NeuCMFww,256,0.01,1000,0.8137
0.001,RMSprop,NeuCMFww,256,0.1,500,0.8339
0.001,RMSprop,NeuCMFww,256,0.1,1000,0.8124
0.001,RMSprop,NeuCMFww,512,0.0,500,0.8008
0.001,RMSprop,NeuCMFww,512,0.0,1000,0.84
0.001,RMSprop,NeuCMFww,512,0.01,500,0.8383
0.001,RMSprop,NeuCMFww,512,0.01,1000,0.8258
0.001,RMSprop,NeuCMFww,512,0.1,500,0.8073
0.001,RMSprop,NeuCMFww,512,0.1,1000,0.8122
0.001,RMSprop,NeuCMF0i,128,0.0,500,0.8142
0.001,RMSprop,NeuCMF0i,128,0.0,1000,0.8252
0.001,RMSprop,NeuCMF0i,128,0.01,500,0.8172
0.001,RMSprop,NeuCMF0i,128,0.01,1000,0.8095
0.001,RMSprop,NeuCMF0i,128,0.1,500,0.8345
0.001,RMSprop,NeuCMF0i,128,0.1,1000,0.8133
0.001,RMSprop,NeuCMF0i,256,0.0,500,0.8341
0.001,RMSprop,NeuCMF0i,256,0.0,1000,0.8258
0.001,RMSprop,NeuCMF0i,256,0.01,500,0.8078
0.001,RMSprop,NeuCMF0i,256,0.01,1000,0.8341
0.001,RMSprop,NeuCMF0i,256,0.1,500,0.8264
0.001,RMSprop,NeuCMF0i,256,0.1,1000,0.8046
0.001,RMSprop,NeuCMF0i,512,0.0,500,0.8284
0.001,RMSprop,NeuCMF0i,512,0.0,1000,0.8113
0.001,RMSprop,NeuCMF0i,512,0.01,500,0.8223
0.001,RMSprop,NeuCMF0i,512,0.01,1000,0.7977
0.001,RMSprop,NeuCMF0i,512,0.1,500,0.8387
0.001,RMSprop,NeuCMF0i,512,0.1,1000,0.8108
0.001,RMSprop,NeuCMFi0,128,0.0,500,0.8041
0.001,RMSprop,NeuCMFi0,128,0.0,1000,0.8191
0.001,RMSprop,NeuCMFi0,128,0.01,500,0.7958
0.001,RMSprop,NeuCMFi0,128,0.01,1000,0.8095
0.001,RMSprop,NeuCMFi0,128,0.1,500,0.7972
0.001,RMSprop,NeuCMFi0,128,0.1,1000,0.8571
0.001,RMSprop,NeuCMFi0,256,0.0,500,0.818
0.001,RMSprop,NeuCMFi0,256,0.0,1000,0.8193
0.001,RMSprop,NeuCMFi0,256,0.01,500,0.8099
0.001,RMSprop,NeuCMFi0,256,0.01,1000,0.8055
0.001,RMSprop,NeuCMFi0,256,0.1,500,0.8036
0.001,RMSprop,NeuCMFi0,256,0.1,1000,0.8013
0.001,RMSprop,NeuCMFi0,512,0.0,500,0.8276
0.001,RMSprop,NeuCMFi0,512,0.0,1000,0.8134
0.001,RMSprop,NeuCMFi0,512,0.01,500,0.8101
0.001,RMSprop,NeuCMFi0,512,0.01,1000,0.8183
0.001,RMSprop,NeuCMFi0,512,0.1,500,0.8313
0.001,RMSprop,NeuCMFi0,512,0.1,1000,0.8246
0.001,RMSprop,NeuCMF0w,128,0.0,500,0.8382
0.001,RMSprop,NeuCMF0w,128,0.0,1000,0.8207
0.001,RMSprop,NeuCMF0w,128,0.01,500,0.8228
0.001,RMSprop,NeuCMF0w,128,0.01,1000,0.8077
0.001,RMSprop,NeuCMF0w,128,0.1,500,0.8322
0.001,RMSprop,NeuCMF0w,128,0.1,1000,0.8113
0.001,RMSprop,NeuCMF0w,256,0.0,500,0.8435
0.001,RMSprop,NeuCMF0w,256,0.0,1000,0.7963
0.001,RMSprop,NeuCMF0w,256,0.01,500,0.7981
0.001,RMSprop,NeuCMF0w,256,0.01,1000,0.8145
0.001,RMSprop,NeuCMF0w,256,0.1,500,0.8239
0.001,RMSprop,NeuCMF0w,256,0.1,1000,0.8317
0.001,RMSprop,NeuCMF0w,512,0.0,500,0.8353
0.001,RMSprop,NeuCMF0w,512,0.0,1000,0.85
0.001,RMSprop,NeuCMF0w,512,0.01,500,0.827
0.001,RMSprop,NeuCMF0w,512,0.01,1000,0.8154
0.001,RMSprop,NeuCMF0w,512,0.1,500,0.8188
0.001,RMSprop,NeuCMF0w,512,0.1,1000,0.8265
0.001,RMSprop,NeuCMFw0,128,0.0,500,0.806
0.001,RMSprop,NeuCMFw0,128,0.0,1000,0.8105
0.001,RMSprop,NeuCMFw0,128,0.01,500,0.8273
0.001,RMSprop,NeuCMFw0,128,0.01,1000,0.8108
0.001,RMSprop,NeuCMFw0,128,0.1,500,0.8262
0.001,RMSprop,NeuCMFw0,128,0.1,1000,0.7943
0.001,RMSprop,NeuCMFw0,256,0.0,500,0.8018
0.001,RMSprop,NeuCMFw0,256,0.0,1000,0.8301
0.001,RMSprop,NeuCMFw0,256,0.01,500,0.8066
0.001,RMSprop,NeuCMFw0,256,0.01,1000,0.812
0.001,RMSprop,NeuCMFw0,256,0.1,500,0.8185
0.001,RMSprop,NeuCMFw0,256,0.1,1000,0.8114
0.001,RMSprop,NeuCMFw0,512,0.0,500,0.8345
0.001,RMSprop,NeuCMFw0,512,0.0,1000,0.8158
0.001,RMSprop,NeuCMFw0,512,0.01,500,0.8252
0.001,RMSprop,NeuCMFw0,512,0.01,1000,0.8209
0.001,RMSprop,NeuCMFw0,512,0.1,500,0.8314
0.001,RMSprop,NeuCMFw0,512,0.1,1000,0.8508
0.0001,adam,NeuCMFii,128,0.0,500,0.84
0.0001,adam,NeuCMFii,128,0.0,1000,0.8194
0.0001,adam,NeuCMFii,128,0.01,500,0.8104
0.0001,adam,NeuCMFii,128,0.01,1000,0.8434
0.0001,adam,NeuCMFii,128,0.1,500,0.8473
0.0001,adam,NeuCMFii,128,0.1,1000,0.8238
0.0001,adam,NeuCMFii,256,0.0,500,0.8177
0.0001,adam,NeuCMFii,256,0.0,1000,0.8096
0.0001,adam,NeuCMFii,256,0.01,500,0.8155
0.0001,adam,NeuCMFii,256,0.01,1000,0.8142
0.0001,adam,NeuCMFii,256,0.1,500,0.828
0.0001,adam,NeuCMFii,256,0.1,1000,0.797
0.0001,adam,NeuCMFii,512,0.0,500,0.8096
0.0001,adam,NeuCMFii,512,0.0,1000,0.8315
0.0001,adam,NeuCMFii,512,0.01,500,0.8357
0.0001,adam,NeuCMFii,512,0.01,1000,0.8049
0.0001,adam,NeuCMFii,512,0.1,500,0.8145
0.0001,adam,NeuCMFii,512,0.1,1000,0.8371
0.0001,adam,NeuCMFww,128,0.0,500,0.8017
0.0001,adam,NeuCMFww,128,0.0,1000,0.8299
0.0001,adam,NeuCMFww,128,0.01,500,0.8347
0.0001,adam,NeuCMFww,128,0.01,1000,0.8258
0.0001,adam,NeuCMFww,128,0.1,500,0.8073
0.0001,adam,NeuCMFww,128,0.1,1000,0.807
0.0001,adam,NeuCMFww,256,0.0,500,0.8189
0.0001,adam,NeuCMFww,256,0.0,1000,0.8303
0.0001,adam,NeuCMFww,256,0.01,500,0.8501
0.0001,adam,NeuCMFww,256,0.01,1000,0.802
0.0001,adam,NeuCMFww,256,0.1,500,0.8463
0.0001,adam,NeuCMFww,256,0.1,1000,0.7976
0.0001,adam,NeuCMFww,512,0.0,500,0.8278
0.0001,adam,NeuCMFww,512,0.0,1000,0.8381
0.0001,adam,NeuCMFww,512,0.01,500,0.808
0.0001,adam,NeuCMFww,512,0.01,1000,0.828
0.0001,adam,NeuCMFww,512,0.1,500,0.8315
0.0001,adam,NeuCMFww,512,0.1,1000,0.8199
0.0001,adam,NeuCMF0i,128,0.0,500,0.8155
0.0001,adam,NeuCMF0i,128,0.0,1000,0.8083
0.0001,adam,NeuCMF0i,128,0.01,500,0.8339
0.0001,adam,NeuCMF0i,128,0.01,1000,0.8299
0.0001,adam,NeuCMF0i,128,0.1,500,0.8345
0.0001,adam,NeuCMF0i,128,0.1,1000,0.8127
0.0001,adam,NeuCMF0i,256,0.0,500,0.8253
0.0001,adam,NeuCMF0i,256,0.0,1000,0.8193
0.0001,adam,NeuCMF0i,256,0.01,500,0.7952
0.0001,adam,NeuCMF0i,256,0.01,1000,0.8242
0.0001,adam,NeuCMF0i,256,0.1,500,0.8398
0.0001,adam,NeuCMF0i,256,0.1,1000,0.8077
0.0001,adam,NeuCMF0i,512,0.0,500,0.8271
0.0001,adam,NeuCMF0i,512,0.0,1000,0.8195
0.0001,adam,NeuCMF0i,512,0.01,500,0.8138
0.0001,adam,NeuCMF0i,512,0.01,1000,0.8058
0.0001,adam,NeuCMF0i,512,0.1,500,0.8601
0.0001,adam,NeuCMF0i,512,0.1,1000,0.835
0.0001,adam,NeuCMFi0,128,0.0,500,0.8256
0.0001,adam,NeuCMFi0,128,0.0,1000,0.8458
0.0001,adam,NeuCMFi0,128,0.01,500,0.8313
0.0001,adam,NeuCMFi0,128,0.01,1000,0.8235
0.0001,adam,NeuCMFi0,128,0.1,500,0.8287
0.0001,adam,NeuCMFi0,128,0.1,1000,0.8137
0.0001,adam,NeuCMFi0,256,0.0,500,0.8498
0.0001,adam,NeuCMFi0,256,0.0,1000,0.8211
0.0001,adam,NeuCMFi0,256,0.01,500,0.8046
0.0001,adam,NeuCMFi0,256,0.01,1000,0.7935
0.0001,adam,NeuCMFi0,256,0.1,500,0.8228
0.0001,adam,NeuCMFi0,256,0.1,1000,0.8371
0.0001,adam,NeuCMFi0,512,0.0,500,0.8095
0.0001,adam,NeuCMFi0,512,0.0,1000,0.8362
0.0001,adam,NeuCMFi0,512,0.01,500,0.8071
0.0001,adam,NeuCMFi0,512,0.01,1000,0.8262
0.0001,adam,NeuCMFi0,512,0.1,500,0.8191
0.0001,adam,NeuCMFi0,512,0.1,1000,0.8093
0.0001,adam,NeuCMF0w,128,0.0,500,0.8247
0.0001,adam,NeuCMF0w,128,0.0,1000,0.8173
0.0001,adam,NeuCMF0w,128,0.01,500,0.8239
0.0001,adam,NeuCMF0w,128,0.01,1000,0.8262
0.0001,adam,NeuCMF0w,128,0.1,500,0.838
0.0001,adam,NeuCMF0w,128,0.1,1000,0.8272
0.0001,adam,NeuCMF0w,256,0.0,500,0.8426
0.0001,adam,NeuCMF0w,256,0.0,1000,0.8288
0.0001,adam,NeuCMF0w,256,0.01,500,0.8002
0.0001,adam,NeuCMF0w,256,0.01,1000,0.8232
0.0001,adam,NeuCMF0w,256,0.1,500,0.8183
0.0001,adam,NeuCMF0w,256,0.1,1000,0.8195
0.0001,adam,NeuCMF0w,512,0.0,500,0.8276
0.0001,adam,NeuCMF0w,512,0.0,1000,0.8098
0.0001,adam,NeuCMF0w,512,0.01,500,0.8303
0.0001,adam,NeuCMF0w,512,0.01,1000,0.8044
0.0001,adam,NeuCMF0w,512,0.1,500,0.8373
0.0001,adam,NeuCMF0w,512,0.1,1000,0.8236
0.0001,adam,NeuCMFw0,128,0.0,500,0.8221
0.0001,adam,NeuCMFw0,128,0.0,1000,0.8154
0.0001,adam,NeuCMFw0,128,0.01,500,0.8279
0.0001,adam,NeuCMFw0,128,0.01,1000,0.8335
0.0001,adam,NeuCMFw0,128,0.1,500,0.7912
0.0001,adam,NeuCMFw0,128,0.1,1000,0.8102
0.0001,adam,NeuCMFw0,256,0.0,500,0.8351
0.0001,adam,NeuCMFw0,256,0.0,1000,0.8257
0.0001,adam,NeuCMFw0,256,0.01,500,0.8137
0.0001,adam,NeuCMFw0,256,0.01,1000,0.8009
0.0001,adam,NeuCMFw0,256,0.1,500,0.8213
0.0001,adam,NeuCMFw0,256,0.1,1000,0.7917
0.0001,adam,NeuCMFw0,512,0.0,500,0.8023
0.0001,adam,NeuCMFw0,512,0.0,1000,0.8038
0.0001,adam,NeuCMFw0,512,0.01,500,0.8174
0.0001,adam,NeuCMFw0,512,0.01,1000,0.8266
0.0001,adam,NeuCMFw0,512,0.1,500,0.8178
0.0001,adam,NeuCMFw0,512,0.1,1000,0.8163
0.0001,RMSprop,NeuCMFii,128,0.0,500,0.8447
0.0001,RMSprop,NeuCMFii,128,0.0,1000,0.8488
0.0001,RMSprop,NeuCMFii,128,0.01,500,0.8009
0.0001,RMSprop,NeuCMFii,128,0.01,1000,0.8131
0.0001,RMSprop,NeuCMFii,128,0.1,500,0.83
0.0001,RMSprop,NeuCMFii,128,0.1,1000,0.8154
0.0001,RMSprop,NeuCMFii,256,0.0,500,0.8319
0.0001,RMSprop,NeuCMFii,256,0.0,1000,0.8309
0.0001,RMSprop,NeuCMFii,256,0.01,500,0.8108
0.0001,RMSprop,NeuCMFii,256,0.01,1000,0.8442
0.0001,RMSprop,NeuCMFii,256,0.1,500,0.8081
0.0001,RMSprop,NeuCMFii,256,0.1,1000,0.8183
0.0001,RMSprop,NeuCMFii,512,0.0,500,0.8255
0.0001,RMSprop,NeuCMFii,512,0.0,1000,0.8045
0.0001,RMSprop,NeuCMFii,512,0.01,500,0.81
0.0001,RMSprop,NeuCMFii,512,0.01,1000,0.8269
0.0001,RMSprop,NeuCMFii,512,0.1,500,0.8282
