learning_rate,learner,embedding_size,weight_decay,train_batch_size,epoch,mae,rmse
1e-05,RMSprop,512,0.1,1000,30,2.5715694427490234,2.64962246922673
0.001,adam,32,0.001,500,10,2.2618496417999268,2.4460015346868507
0.001,adam,32,0.001,500,10,2.325840950012207,2.4996181196371885
0.001,adam,32,0.001,500,10,1.2748372554779053,1.5386764894306362
0.001,adam,32,0.001,500,10,1.1726247072219849,1.4142541070601662
0.001,adam,32,0.001,500,10,1.220652461051941,1.493714993756996
0.001,adam,32,0.001,1000,10,2.7546753883361816,3.0602604988266457
0.001,adam,32,0.001,1000,10,2.79266095161438,3.0839486582102906
0.001,adam,32,0.001,1000,10,1.8698666095733643,2.2920550161818958
0.001,adam,32,0.001,1000,10,1.7413564920425415,2.1490443257002547
0.001,adam,32,0.001,1000,10,1.617061734199524,1.7739290068870344
0.001,adam,32,0.001,500,20,1.6448395252227783,1.7856928646982666
0.001,adam,32,0.001,500,20,1.6813640594482422,1.8356130110310505
0.001,adam,32,0.001,500,20,0.794082522392273,1.0412342636366396
0.001,adam,32,0.001,500,20,0.6637324690818787,0.8622460005112486
0.001,adam,32,0.001,500,20,1.7590594291687012,1.9218681149243098
0.001,adam,32,0.001,1000,20,2.066288471221924,2.2022751054895
0.001,adam,32,0.001,1000,20,2.0596654415130615,2.198578817655589
0.001,adam,32,0.001,1000,20,1.0764493942260742,1.3193756029786323
0.001,adam,32,0.001,1000,20,0.9011729955673218,1.094047832810195
0.001,adam,32,0.001,1000,20,1.2166101932525635,1.5079389924273503
0.001,adam,32,0.001,500,30,1.618072271347046,1.777566883207699
0.001,adam,32,0.001,500,30,1.6487418413162231,1.8193154285235271
0.001,adam,32,0.001,500,30,0.8356496095657349,1.0790109173431883
0.001,adam,32,0.001,500,30,0.7052409052848816,0.9038575260676869
0.001,adam,32,0.001,500,30,1.8180131912231445,1.9750351866472842
0.001,adam,32,0.001,1000,30,1.6521698236465454,1.7913301580666179
0.001,adam,32,0.001,1000,30,1.7212350368499756,1.8700939844350384
0.001,adam,32,0.001,1000,30,0.7655444145202637,1.0258842515329567
0.001,adam,32,0.001,1000,30,0.6462728381156921,0.8526759436487694
0.001,adam,32,0.001,1000,30,1.6912199258804321,1.8620314014995258
0.001,adam,32,0.1,500,10,2.247727632522583,2.4102630838862638
0.001,adam,32,0.1,500,10,2.311490535736084,2.4836484218458543
0.001,adam,32,0.1,500,10,1.360581636428833,1.6384353557938611
0.001,adam,32,0.1,500,10,1.1889498233795166,1.4241593005840116
0.001,adam,32,0.1,500,10,1.2366622686386108,1.503985593610106
0.001,adam,32,0.1,1000,10,2.7648227214813232,3.0625998033103863
0.001,adam,32,0.1,1000,10,2.6908047199249268,2.9817115922176374
0.001,adam,32,0.1,1000,10,1.887108325958252,2.3198308476903553
0.001,adam,32,0.1,1000,10,1.6848440170288086,2.0890745654788425
0.001,adam,32,0.1,1000,10,1.6189055442810059,1.7778504037261331
0.001,adam,32,0.1,500,20,1.6285344362258911,1.7712115463573126
0.001,adam,32,0.1,500,20,1.6995470523834229,1.8516107866775287
0.001,adam,32,0.1,500,20,0.795647382736206,1.0357232610191478
0.001,adam,32,0.1,500,20,0.6676250100135803,0.8621365652217085
0.001,adam,32,0.1,500,20,1.7604173421859741,1.921623275522808
0.001,adam,32,0.1,1000,20,2.036524534225464,2.1645811265108708
0.001,adam,32,0.1,1000,20,2.098912239074707,2.2386300712254084
0.001,adam,32,0.1,1000,20,1.168409824371338,1.408060434336783
0.001,adam,32,0.1,1000,20,0.8837904334068298,1.081783335133974
0.001,adam,32,0.1,1000,20,1.2499483823776245,1.5297155671861677
0.001,adam,32,0.1,500,30,1.6068317890167236,1.7699767640307429
0.001,adam,32,0.1,500,30,1.6463291645050049,1.8268428773303846
0.001,adam,32,0.1,500,30,0.8277072310447693,1.073031292813663
0.001,adam,32,0.1,500,30,0.7211461663246155,0.9171351442227051
0.001,adam,32,0.1,500,30,1.8285185098648071,1.9795643323295404
0.001,adam,32,0.1,1000,30,1.6555308103561401,1.7910118976583351
0.001,adam,32,0.1,1000,30,1.720407247543335,1.871759602805983
0.001,adam,32,0.1,1000,30,0.8002782464027405,1.0523435755490935
0.001,adam,32,0.1,1000,30,0.6412667036056519,0.8445667975722959
0.001,adam,32,0.1,1000,30,1.6816935539245605,1.8527831870398355
0.001,adam,128,0.001,500,10,1.6638532876968384,1.8124534995592507
0.001,adam,128,0.001,500,10,1.7219657897949219,1.8833452792618695
0.001,adam,128,0.001,500,10,0.8005208969116211,1.0611675546745354
0.001,adam,128,0.001,500,10,0.6657301187515259,0.8672613851328312
0.001,adam,128,0.001,500,10,1.7373604774475098,1.9096435607739268
0.001,adam,128,0.001,1000,10,2.0822296142578125,2.225331605353274
0.001,adam,128,0.001,1000,10,2.1390273571014404,2.281716390513304
0.001,adam,128,0.001,1000,10,1.1705776453018188,1.416878777874595
0.001,adam,128,0.001,1000,10,0.9591440558433533,1.162334003697355
0.001,adam,128,0.001,1000,10,1.1971559524536133,1.5097267767681417
0.001,adam,128,0.001,500,20,1.6034270524978638,1.7797492548248022
0.001,adam,128,0.001,500,20,1.6741503477096558,1.869967637419519
0.001,adam,128,0.001,500,20,0.8711116909980774,1.1194377191928966
0.001,adam,128,0.001,500,20,0.7454701066017151,0.9462691896475736
0.001,adam,128,0.001,500,20,1.8417577743530273,2.0004838119877766
0.001,adam,128,0.001,1000,20,1.6242731809616089,1.7819270135679939
0.001,adam,128,0.001,1000,20,1.6861475706100464,1.8616010019554585
0.001,adam,128,0.001,1000,20,0.8236315250396729,1.0780027569008361
0.001,adam,128,0.001,1000,20,0.6880707144737244,0.8884486997625018
0.001,adam,128,0.001,1000,20,1.7959011793136597,1.9557165423991962
0.001,adam,128,0.001,500,30,1.595456600189209,1.7853896241011435
0.001,adam,128,0.001,500,30,1.6401463747024536,1.8465218479073553
0.001,adam,128,0.001,500,30,0.9049628973007202,1.1545541544356406
0.001,adam,128,0.001,500,30,0.7865312695503235,0.9930795279116228
0.001,adam,128,0.001,500,30,1.8547979593276978,2.0148391966160015
0.001,adam,128,0.001,1000,30,1.6201585531234741,1.7969456534385628
0.001,adam,128,0.001,1000,30,1.6753370761871338,1.870105649748188
0.001,adam,128,0.001,1000,30,0.8815762996673584,1.1308470941117217
0.001,adam,128,0.001,1000,30,0.7551674246788025,0.9613172819602585
0.001,adam,128,0.001,1000,30,1.8371739387512207,1.9930944435263045
0.001,adam,128,0.1,500,10,1.6593365669250488,1.8083247402824938
0.001,adam,128,0.1,500,10,1.7372406721115112,1.8934200213403587
0.001,adam,128,0.1,500,10,0.7974371910095215,1.0603426741970388
0.001,adam,128,0.1,500,10,0.6575682163238525,0.8622143742409277
0.001,adam,128,0.1,500,10,1.7418711185455322,1.9152780837895653
0.001,adam,128,0.1,1000,10,2.1738672256469727,2.315536876242319
0.001,adam,128,0.1,1000,10,2.122046947479248,2.2688903428904457
0.001,adam,128,0.1,1000,10,1.1638617515563965,1.4082960714493309
0.001,adam,128,0.1,1000,10,1.0047318935394287,1.213363137708782
0.001,adam,128,0.1,1000,10,1.1638659238815308,1.465969456779939
0.001,adam,128,0.1,500,20,1.6054668426513672,1.7799678002348938
0.001,adam,128,0.1,500,20,1.665320634841919,1.8590352365069203
0.001,adam,128,0.1,500,20,0.8822599053382874,1.1297157315727275
0.001,adam,128,0.1,500,20,0.7525649070739746,0.9534422237112933
0.001,adam,128,0.1,500,20,1.830512523651123,1.9891750522602443
0.001,adam,128,0.1,1000,20,1.6273330450057983,1.7845740506238552
0.001,adam,128,0.1,1000,20,1.6913527250289917,1.867970577735278
0.001,adam,128,0.1,1000,20,0.8087822794914246,1.0669352578217854
0.001,adam,128,0.1,1000,20,0.6858111023902893,0.88564494313121
0.001,adam,128,0.1,1000,20,1.7946521043777466,1.9526298200404828
0.001,adam,128,0.1,500,30,1.6023499965667725,1.7889299635123832
0.001,adam,128,0.1,500,30,1.6673121452331543,1.8714749579052363
0.001,adam,128,0.1,500,30,0.9057803153991699,1.1541011018182412
0.001,adam,128,0.1,500,30,0.781288206577301,0.9887556060940734
0.001,adam,128,0.1,500,30,1.8650898933410645,2.0238250007892433
0.001,adam,128,0.1,1000,30,1.5882673263549805,1.7668834016517188
0.001,adam,128,0.1,1000,30,1.6730356216430664,1.8633646756415425
0.001,adam,128,0.1,1000,30,0.8814870715141296,1.1313097226727487
0.001,adam,128,0.1,1000,30,0.7493671178817749,0.9518993501811069
0.001,adam,128,0.1,1000,30,1.840680480003357,1.996733143145093
0.001,adam,512,0.001,500,10,1.6066018342971802,1.785531636842588
0.001,adam,512,0.001,500,10,1.6690998077392578,1.869381943832964
0.001,adam,512,0.001,500,10,0.8881804347038269,1.1419105079111949
0.001,adam,512,0.001,500,10,0.7435944676399231,0.9517582646585506
0.001,adam,512,0.001,500,10,1.833043098449707,1.989819064996295
0.001,adam,512,0.001,1000,10,1.6371098756790161,1.8002154274348836
0.001,adam,512,0.001,1000,10,1.694483757019043,1.8720507633181487
0.001,adam,512,0.001,1000,10,0.8236432075500488,1.0794847179283478
0.001,adam,512,0.001,1000,10,0.6881245374679565,0.8917121609701211
0.001,adam,512,0.001,1000,10,1.8310998678207397,1.9867265239867995
0.001,adam,512,0.001,500,20,1.604549527168274,1.804544154167362
0.001,adam,512,0.001,500,20,1.6516145467758179,1.8670959450209885
0.001,adam,512,0.001,500,20,0.9346239566802979,1.1925784488681288
0.001,adam,512,0.001,500,20,0.7781164050102234,0.9942144280339265
0.001,adam,512,0.001,500,20,1.8438490629196167,2.0030816893276904
0.001,adam,512,0.001,1000,20,1.609552264213562,1.8019072018437565
0.001,adam,512,0.001,1000,20,1.6615331172943115,1.876239875293432
0.001,adam,512,0.001,1000,20,0.9179984331130981,1.174517792308338
0.001,adam,512,0.001,1000,20,0.7820175290107727,0.9911549820162848
0.001,adam,512,0.001,1000,20,1.8528084754943848,2.008342984546988
0.001,adam,512,0.001,500,30,1.6033471822738647,1.8088218594547483
0.001,adam,512,0.001,500,30,1.6742857694625854,1.886329752940512
0.001,adam,512,0.001,500,30,0.9446791410446167,1.1917983613681682
0.001,adam,512,0.001,500,30,0.8221195936203003,1.049062862447313
0.001,adam,512,0.001,500,30,1.8814700841903687,2.0414286364420255
0.001,adam,512,0.001,1000,30,1.6137361526489258,1.8179547016304272
0.001,adam,512,0.001,1000,30,1.6855992078781128,1.9014088802929165
0.001,adam,512,0.001,1000,30,0.9498493075370789,1.2067416933262587
0.001,adam,512,0.001,1000,30,0.8156010508537292,1.0346194044798114
0.001,adam,512,0.001,1000,30,1.866178035736084,2.0250427477056876
0.001,adam,512,0.1,500,10,1.6231588125228882,1.8010167693988877
0.001,adam,512,0.1,500,10,1.694075345993042,1.8831901329872645
0.001,adam,512,0.1,500,10,0.8872136473655701,1.140455834372697
0.001,adam,512,0.1,500,10,0.7576303482055664,0.9648932316867979
0.001,adam,512,0.1,500,10,1.8372669219970703,1.9950632918029343
0.001,adam,512,0.1,1000,10,1.6306304931640625,1.791854478913479
0.001,adam,512,0.1,1000,10,1.6901651620864868,1.8698508448963045
0.001,adam,512,0.1,1000,10,0.8162476420402527,1.075863830455241
0.001,adam,512,0.1,1000,10,0.691242516040802,0.8960465835357154
0.001,adam,512,0.1,1000,10,1.8077894449234009,1.9647224039939737
0.001,adam,512,0.1,500,20,1.6139971017837524,1.8138368872055313
0.001,adam,512,0.1,500,20,1.6736326217651367,1.8859770839427574
0.001,adam,512,0.1,500,20,0.9406753182411194,1.1982315423643384
0.001,adam,512,0.1,500,20,0.8065237402915955,1.021129889457952
0.001,adam,512,0.1,500,20,1.8690173625946045,2.0283737946954155
0.001,adam,512,0.1,1000,20,1.6097595691680908,1.8031864942513676
0.001,adam,512,0.1,1000,20,1.6850470304489136,1.8916965947185418
0.001,adam,512,0.1,1000,20,0.9151884913444519,1.1694915438570983
0.001,adam,512,0.1,1000,20,0.7835448980331421,0.9955916092727862
0.001,adam,512,0.1,1000,20,1.8476123809814453,2.004236383738973
0.001,adam,512,0.1,500,30,1.6174983978271484,1.8179519475497292
0.001,adam,512,0.1,500,30,1.6590030193328857,1.8807995431163627
0.001,adam,512,0.1,500,30,0.9426425695419312,1.2037841675564733
0.001,adam,512,0.1,500,30,0.8468857407569885,1.0670958025788542
0.001,adam,512,0.1,500,30,1.8662996292114258,2.026031951750253
0.001,adam,512,0.1,1000,30,1.6113954782485962,1.8156667208843433
0.001,adam,512,0.1,1000,30,1.6656097173690796,1.8892290620914403
0.001,adam,512,0.1,1000,30,0.9582066535949707,1.2146647526893095
0.001,adam,512,0.1,1000,30,0.8137282729148865,1.03437470496597
0.001,adam,512,0.1,1000,30,1.8620966672897339,2.0214170288072193
0.001,RMSprop,32,0.001,500,10,2.3409736156463623,2.543558219409838
0.001,RMSprop,32,0.001,500,10,2.396986246109009,2.5699406038834853
0.001,RMSprop,32,0.001,500,10,1.4437932968139648,1.7496271417409417
0.001,RMSprop,32,0.001,500,10,1.2846107482910156,1.5775188377210803
0.001,RMSprop,32,0.001,500,10,1.3200722932815552,1.5679802727382801
0.001,RMSprop,32,0.001,1000,10,2.911264657974243,3.156429172378062
0.001,RMSprop,32,0.001,1000,10,2.903998851776123,3.1848874324626446
0.001,RMSprop,32,0.001,1000,10,1.865582823753357,2.2708433891797015
0.001,RMSprop,32,0.001,1000,10,1.7679946422576904,2.1821354071878156
0.001,RMSprop,32,0.001,1000,10,1.6162627935409546,1.7725542196312623
0.001,RMSprop,32,0.001,500,20,1.6206326484680176,1.7624708376156
0.001,RMSprop,32,0.001,500,20,1.651658058166504,1.8024452448767503
0.001,RMSprop,32,0.001,500,20,0.8028585314750671,1.033285501870245
0.001,RMSprop,32,0.001,500,20,0.6726810336112976,0.8651944876748757
0.001,RMSprop,32,0.001,500,20,1.8579182624816895,2.0278458460468807
0.001,RMSprop,32,0.001,1000,20,2.1464288234710693,2.285745867442885
0.001,RMSprop,32,0.001,1000,20,2.16841983795166,2.3373317066338566
0.001,RMSprop,32,0.001,1000,20,1.1486722230911255,1.4090052845045613
0.001,RMSprop,32,0.001,1000,20,0.9275287985801697,1.15816555637715
0.001,RMSprop,32,0.001,1000,20,1.2855958938598633,1.5344776468845847
0.001,RMSprop,32,0.001,500,30,1.6078652143478394,1.7494525052993979
0.001,RMSprop,32,0.001,500,30,1.6526814699172974,1.809150231191704
0.001,RMSprop,32,0.001,500,30,0.8456907272338867,1.0625328171093762
0.001,RMSprop,32,0.001,500,30,0.6890214085578918,0.8714913799255712
0.001,RMSprop,32,0.001,500,30,1.7902668714523315,1.944138137972151
0.001,RMSprop,32,0.001,1000,30,1.7079626321792603,1.84010983626479
0.001,RMSprop,32,0.001,1000,30,1.7178610563278198,1.8744483772102911
0.001,RMSprop,32,0.001,1000,30,0.8360669612884521,1.0738212821134623
0.001,RMSprop,32,0.001,1000,30,0.701744794845581,0.9148600106948322
0.001,RMSprop,32,0.001,1000,30,1.8460465669631958,2.0115065972023007
0.001,RMSprop,32,0.1,500,10,2.3456413745880127,2.5481412583244847
0.001,RMSprop,32,0.1,500,10,2.4399147033691406,2.630171450113971
0.001,RMSprop,32,0.1,500,10,1.4547661542892456,1.759560898061103
0.001,RMSprop,32,0.1,500,10,1.354972243309021,1.6598743154445488
0.001,RMSprop,32,0.1,500,10,1.319001317024231,1.557765348556884
0.001,RMSprop,32,0.1,1000,10,2.807482957839966,3.0824965982658137
0.001,RMSprop,32,0.1,1000,10,2.8913450241088867,3.166033999503281
0.001,RMSprop,32,0.1,1000,10,1.9713221788406372,2.407077696493569
0.001,RMSprop,32,0.1,1000,10,1.7939949035644531,2.2133398584859485
0.001,RMSprop,32,0.1,1000,10,1.6009804010391235,1.7605907271370127
0.001,RMSprop,32,0.1,500,20,1.664718508720398,1.7978052799498276
0.001,RMSprop,32,0.1,500,20,1.7103756666183472,1.8555808585580675
0.001,RMSprop,32,0.1,500,20,0.8038021326065063,1.0404857553792926
0.001,RMSprop,32,0.1,500,20,0.6660372018814087,0.8538600130816818
0.001,RMSprop,32,0.1,500,20,1.7944061756134033,1.9624045913732775
0.001,RMSprop,32,0.1,1000,20,2.0153841972351074,2.1741087698937367
0.001,RMSprop,32,0.1,1000,20,2.1032776832580566,2.2549917162554856
0.001,RMSprop,32,0.1,1000,20,1.229323148727417,1.4836016598009012
0.001,RMSprop,32,0.1,1000,20,1.0089480876922607,1.2409611052105485
0.001,RMSprop,32,0.1,1000,20,1.2717361450195312,1.5466911129554162
0.001,RMSprop,32,0.1,500,30,1.5966565608978271,1.7424637784983257
0.001,RMSprop,32,0.1,500,30,1.5961390733718872,1.7644207653957202
0.001,RMSprop,32,0.1,500,30,0.8321377038955688,1.051937842302333
0.001,RMSprop,32,0.1,500,30,0.7585060000419617,0.9388893323222611
0.001,RMSprop,32,0.1,500,30,1.7944215536117554,1.9530490097521922
0.001,RMSprop,32,0.1,1000,30,1.730814814567566,1.8663340257967107
0.001,RMSprop,32,0.1,1000,30,1.7275049686431885,1.8833619261852652
0.001,RMSprop,32,0.1,1000,30,0.8272102475166321,1.0574941519537215
0.001,RMSprop,32,0.1,1000,30,0.6993550062179565,0.8969367055899394
0.001,RMSprop,32,0.1,1000,30,1.8548411130905151,2.0277589582269577
0.001,RMSprop,128,0.001,500,10,1.6852824687957764,1.8370163365334882
0.001,RMSprop,128,0.001,500,10,1.790563702583313,1.943079145153654
0.001,RMSprop,128,0.001,500,10,0.8382148742675781,1.0960676977279389
0.001,RMSprop,128,0.001,500,10,0.7047315835952759,0.9129004631769227
0.001,RMSprop,128,0.001,500,10,1.6987913846969604,1.8796802599887195
0.001,RMSprop,128,0.001,1000,10,2.2497167587280273,2.418752811242966
0.001,RMSprop,128,0.001,1000,10,2.384683132171631,2.538501102299251
0.001,RMSprop,128,0.001,1000,10,1.3533107042312622,1.6200160109352764
0.001,RMSprop,128,0.001,1000,10,1.1489808559417725,1.3786026401572526
0.001,RMSprop,128,0.001,1000,10,1.2837005853652954,1.571669793811868
0.001,RMSprop,128,0.001,500,20,1.6422568559646606,1.7864574139502767
0.001,RMSprop,128,0.001,500,20,1.727301001548767,1.8822721600291432
0.001,RMSprop,128,0.001,500,20,0.8537595272064209,1.0816197353011399
0.001,RMSprop,128,0.001,500,20,0.6972560286521912,0.887478842953231
0.001,RMSprop,128,0.001,500,20,1.7662376165390015,1.9253232461598153
0.001,RMSprop,128,0.001,1000,20,1.6494241952896118,1.8051710265439818
0.001,RMSprop,128,0.001,1000,20,1.7303344011306763,1.8927823833395485
0.001,RMSprop,128,0.001,1000,20,0.8345715403556824,1.077236749482125
0.001,RMSprop,128,0.001,1000,20,0.6995578408241272,0.8979388968127009
0.001,RMSprop,128,0.001,1000,20,1.7292169332504272,1.8995678836935868
0.001,RMSprop,128,0.001,500,30,1.6005371809005737,1.7558240027678398
0.001,RMSprop,128,0.001,500,30,1.6194279193878174,1.8007838317455396
0.001,RMSprop,128,0.001,500,30,0.8501171469688416,1.0795818934154342
0.001,RMSprop,128,0.001,500,30,0.7602807879447937,0.9503117614462233
0.001,RMSprop,128,0.001,500,30,1.9089101552963257,2.062219080433882
0.001,RMSprop,128,0.001,1000,30,1.5354063510894775,1.7094883464495243
0.001,RMSprop,128,0.001,1000,30,1.7654147148132324,1.9240449270090583
0.001,RMSprop,128,0.001,1000,30,0.8607217073440552,1.0962465404077484
0.001,RMSprop,128,0.001,1000,30,0.7735381722450256,0.965481072720862
0.001,RMSprop,128,0.001,1000,30,1.8178656101226807,1.977312209692799
0.001,RMSprop,128,0.1,500,10,1.6572521924972534,1.8138874268473169
0.001,RMSprop,128,0.1,500,10,1.6420522928237915,1.827255629183874
0.001,RMSprop,128,0.1,500,10,0.8327435851097107,1.0913787204817518
0.001,RMSprop,128,0.1,500,10,0.7122271060943604,0.9239583155572166
0.001,RMSprop,128,0.1,500,10,1.8080956935882568,1.99083948342273
0.001,RMSprop,128,0.1,1000,10,2.2539865970611572,2.419688560685629
0.001,RMSprop,128,0.1,1000,10,2.3516228199005127,2.506070491612206
0.001,RMSprop,128,0.1,1000,10,1.2811942100524902,1.539333726249855
0.001,RMSprop,128,0.1,1000,10,1.1832164525985718,1.417124178816608
0.001,RMSprop,128,0.1,1000,10,1.3103710412979126,1.6048752181843866
0.001,RMSprop,128,0.1,500,20,1.6330242156982422,1.7806998624693506
0.001,RMSprop,128,0.1,500,20,1.7365036010742188,1.890394716976886
0.001,RMSprop,128,0.1,500,20,0.8470190763473511,1.0775487161231232
0.001,RMSprop,128,0.1,500,20,0.7984960675239563,0.9873540396198723
0.001,RMSprop,128,0.1,500,20,1.8232805728912354,1.9813580745257848
0.001,RMSprop,128,0.1,1000,20,1.7766329050064087,1.911882615013458
0.001,RMSprop,128,0.1,1000,20,1.698622703552246,1.867430603290379
0.001,RMSprop,128,0.1,1000,20,0.8395871520042419,1.0809687827558216
0.001,RMSprop,128,0.1,1000,20,0.7011674046516418,0.8966224913073407
0.001,RMSprop,128,0.1,1000,20,1.8305718898773193,1.999516667137497
0.001,RMSprop,128,0.1,500,30,1.5290416479110718,1.700195663075244
0.001,RMSprop,128,0.1,500,30,1.5790159702301025,1.767141315588613
0.001,RMSprop,128,0.1,500,30,0.8926118016242981,1.1154646493772515
0.001,RMSprop,128,0.1,500,30,0.7654219269752502,0.9518052954897385
0.001,RMSprop,128,0.1,500,30,1.9364209175109863,2.0911230432037295
0.001,RMSprop,128,0.1,1000,30,1.6569764614105225,1.807943997756412
0.001,RMSprop,128,0.1,1000,30,1.6258612871170044,1.8127634580462728
0.001,RMSprop,128,0.1,1000,30,0.8439174294471741,1.0872040641906597
0.001,RMSprop,128,0.1,1000,30,0.7137799263000488,0.9076629673096407
0.001,RMSprop,128,0.1,1000,30,1.8807291984558105,2.0383104128522342
0.001,RMSprop,512,0.001,500,10,1.5632880926132202,1.7409678068520507
0.001,RMSprop,512,0.001,500,10,1.7671232223510742,1.9265788130986088
0.001,RMSprop,512,0.001,500,10,0.8373875021934509,1.0992645210762777
0.001,RMSprop,512,0.001,500,10,0.7179668545722961,0.910871069499582
0.001,RMSprop,512,0.001,500,10,1.8259363174438477,1.9903748287696048
0.001,RMSprop,512,0.001,1000,10,1.8239891529083252,1.9787336043005714
0.001,RMSprop,512,0.001,1000,10,1.8971248865127563,2.0580159775361184
0.001,RMSprop,512,0.001,1000,10,0.8726773262023926,1.1444370895034182
0.001,RMSprop,512,0.001,1000,10,0.72885662317276,0.9461741028234173
0.001,RMSprop,512,0.001,1000,10,1.7370678186416626,1.9341102603815932
0.001,RMSprop,512,0.001,500,20,1.66800057888031,1.8199119945879372
0.001,RMSprop,512,0.001,500,20,1.769141435623169,1.9259488108319989
0.001,RMSprop,512,0.001,500,20,0.8898482918739319,1.1246807387123052
0.001,RMSprop,512,0.001,500,20,0.7824728488922119,0.974677318582197
0.001,RMSprop,512,0.001,500,20,1.769460678100586,1.934533154950607
0.001,RMSprop,512,0.001,1000,20,1.7636096477508545,1.905164816227128
0.001,RMSprop,512,0.001,1000,20,1.7477408647537231,1.9189066720425778
0.001,RMSprop,512,0.001,1000,20,0.8915030360221863,1.1332800064911088
0.001,RMSprop,512,0.001,1000,20,0.7075899243354797,0.915960216676515
0.001,RMSprop,512,0.001,1000,20,1.8318747282028198,1.9967216802967043
0.001,RMSprop,512,0.001,500,30,1.624706506729126,1.7821707771663173
0.001,RMSprop,512,0.001,500,30,1.6500425338745117,1.8334514261994141
0.001,RMSprop,512,0.001,500,30,0.9071139097213745,1.1400830797406554
0.001,RMSprop,512,0.001,500,30,0.8299667835235596,1.0289135677045562
0.001,RMSprop,512,0.001,500,30,1.880947232246399,2.0401852611492886
0.001,RMSprop,512,0.001,1000,30,1.5348933935165405,1.7240171009507788
0.001,RMSprop,512,0.001,1000,30,1.7452198266983032,1.921244386008306
0.001,RMSprop,512,0.001,1000,30,0.8734147548675537,1.1317470407011199
0.001,RMSprop,512,0.001,1000,30,0.7627828121185303,0.9637568912185512
0.001,RMSprop,512,0.001,1000,30,1.7169305086135864,1.885722463969872
0.001,RMSprop,512,0.1,500,10,1.6810377836227417,1.8337548450491774
0.001,RMSprop,512,0.1,500,10,1.665479063987732,1.8451008131815516
0.001,RMSprop,512,0.1,500,10,0.8421461582183838,1.093974989502299
0.001,RMSprop,512,0.1,500,10,0.7454703450202942,0.9382585635527544
0.001,RMSprop,512,0.1,500,10,1.8439403772354126,2.0066186346386674
0.001,RMSprop,512,0.1,1000,10,1.7907480001449585,1.947068551669538
0.001,RMSprop,512,0.1,1000,10,1.9105910062789917,2.0658056183074476
0.001,RMSprop,512,0.1,1000,10,0.8736780881881714,1.153141224237866
0.001,RMSprop,512,0.1,1000,10,0.7140567302703857,0.9413783912177186
0.001,RMSprop,512,0.1,1000,10,1.7998782396316528,1.994019447702442
0.001,RMSprop,512,0.1,500,20,1.6503616571426392,1.8076492380920735
0.001,RMSprop,512,0.1,500,20,1.5798027515411377,1.7768120609693372
0.001,RMSprop,512,0.1,500,20,0.8998035788536072,1.1255034803576487
0.001,RMSprop,512,0.1,500,20,0.7322876453399658,0.9299289806485158
0.001,RMSprop,512,0.1,500,20,1.8402081727981567,2.00157091911743
0.001,RMSprop,512,0.1,1000,20,1.6276298761367798,1.796338341225624
0.001,RMSprop,512,0.1,1000,20,1.62274169921875,1.8250676207882899
0.001,RMSprop,512,0.1,1000,20,0.8754424452781677,1.1203983821963446
0.001,RMSprop,512,0.1,1000,20,0.7221996784210205,0.9261242195009745
0.001,RMSprop,512,0.1,1000,20,1.9353652000427246,2.10033860428623
0.001,RMSprop,512,0.1,500,30,1.693837285041809,1.847888827051488
0.001,RMSprop,512,0.1,500,30,1.6402997970581055,1.8312894380768876
0.001,RMSprop,512,0.1,500,30,0.8997670412063599,1.1373391048118
0.001,RMSprop,512,0.1,500,30,0.7701581716537476,0.9683542981616742
